tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
427143,tt6082228,Elena and the Secret of Avalor,Elena and the Secret of Avalor,"In the Kingdom of Avalor, Elena takes Naomi up a mountain to show her favorite view of the kingdom. Elena laments to Naomi how she was trapped in the Amulet of Avalor for forty-one years, and then presents to her a broken wand. She tells her that it was Shuriki's wand and how she would still be trapped in the Amulet if it was not for a brave young Princess: Sofia. Elena then proceeds to tell Naomi the whole story ...",2016-11-20,Released,"Animation, Family, Fantasy, TV Movie",,Jamie Mitchell,"Aimee Carrero, Ariel Winter, Carlos Alazraqui, Yvette Nicole Brown, Darcy Rose Byrnes",0,0,54,7.2,83,1.3846,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6082228&plot=short&apikey=f87d98bd,0.0,1,2016,11,4,1,0.0,0.0,0.0,4.430816798843313,0.8690313953898946,4,1,0,1,0,1,0,0,2.5949772291349813,0
415749,tt5502946,Barbie: Star Light Adventure,Barbie: Star Light Adventure,"When Barbie, a cosmic princess with a hoverboard, learns that the brightly shining stars have begun to dim, she begins a rescue mission to save the galaxy.",2016-08-12,Released,"Animation, Family, Science Fiction","princess, based on toy, female protagonist, 3d animation","Michael Goguen, Andrew Tan","Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler",0,0,79,6.9,182,1.3599,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5502946&plot=short&apikey=f87d98bd,0.0,1,2016,8,3,0,0.0,0.0,0.0,5.209486152841421,0.8586192452584069,3,1,0,1,0,0,0,0,2.6352158097149743,0
405314,tt5474644,My Little Pony: Equestria Girls - Legend of Everfree,My Little Pony: Equestria Girls - Legend of Everfree,"When Canterlot Highschool goes on a trip to Camp Everfree, they’re surprised to find a magical force is causing strange things to happen around camp. With the help of the Mane 6 and especially Sunset Shimmer, Twilight Sparkle must confront the dark “Midnight Sparkle” within herself  and embrace her newfound magical abilities to save the camp.",2016-10-01,Released,"Adventure, Animation, Comedy, Fantasy, Music","friendship, equestria girls",Ishi Rudell,"Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman, Tabitha St. Germain",0,0,73,7.5,122,1.3306,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5474644&plot=short&apikey=f87d98bd,0.0,1,2016,10,4,0,0.0,0.0,0.0,4.812184355372417,0.8461257451570259,5,1,1,0,0,1,1,0,2.7237465150794162,0
339526,tt4431254,The Land Before Time XIV: Journey of the Brave,The Land Before Time XIV: Journey of the Brave,"On a day known to the dinosaurs as ""Treasure Day"", Bron becomes stuck in the Mysterious Beyond. This event urges the young Longneck Littlefoot to take his friends on a quest to the Fire Mountain to save his father. Along the way, they befriend a Flyer.",2016-02-02,Released,"Adventure, Animation, Family","sequel, prehistory, dinosaur","Tony Tupilano, Davis Doi","Felix Avitia, Anndi McAfee, Aria Noelle Curzon, Jeff Bennett, Rob Paulsen",0,0,82,6.695,123,1.329,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4431254&plot=short&apikey=f87d98bd,0.0,1,2016,2,1,0,0.0,0.0,0.0,4.820281565605037,0.845438990902204,3,1,1,1,0,0,0,0,2.5236080834760863,0
392536,tt5548284,LEGO Scooby-Doo! Haunted Hollywood,LEGO Scooby-Doo! Haunted Hollywood,"The gang find themselves in a tinsel-town twist! While on a VIP tour of the legendary Brickton Studios, Scooby and friends get a first-hand experience of the rumored hauntings when classic movie monsters drop in for a creepy casting call.",2016-01-28,Released,"Animation, Comedy, Family, Mystery","friends, hollywood, criminal investigation, lego",Rick Morales,"Frank Welker, Grey DeLisle, Matthew Lillard, Kate Micucci, Dee Bradley Baker",0,0,75,7.276,246,1.2717,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5548284&plot=short&apikey=f87d98bd,0.0,1,2016,1,1,0,0.0,0.0,0.0,5.5093883366279774,0.820528449887038,4,1,0,1,0,0,1,0,2.768487517977252,0
377883,tt5302150,Kikoriki. Legend of the Golden Dragon,Смешарики. Легенда о золотом драконе,"The lovably simple residents of peaceful Kikoriki Island are thrown kicking and screaming into big adventure, when their resident scientist invents an amazing device - a helmet called ""the Improverizor,"" which takes personality traits from one person and swaps them with traits of someone else. But when spineless young Wally tries to use the untested device to cure his cowardice, he ends up even more spineless - by getting accidentally body-switched with a squirmy little caterpillar. Now he has even more to fear than he could have ever imagined, and so do his fellow villagers, as they're dragged into a madcap adventure packed with plane crashes, mistaken identities, erupting volcanoes and angry primitives on the warpath. Boy, do the Kikoriki Crew wish they could switch place now - with anyone.",2016-03-17,Released,"Animation, Family",,Denis Chernov,"Vadim Bochanov, Anton Vinogradov, Anton Vinogradov, Mikhail Chernyak, Sergey Mardar",6300000,0,80,5.9,78,1.2704,ru,RU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5302150&plot=short&apikey=f87d98bd,0.0,1,2016,3,1,0,6.3,0.0,-6.3,4.3694478524670215,0.8199560274236412,2,1,0,1,0,0,0,0,2.2534105819835992,0
393559,tt2321405,My Life as a Zucchini,Ma vie de courgette,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",2016-09-22,Released,"Animation, Comedy, Drama","orphanage, thief, stop motion, police officer, alcoholic, adult animation",Claude Barras,"Gaspard Schlatter, Sixtine Murat, Paulin Jaccoud, Michel Vuillermoz, Raul Ribera",8000000,5873256,66,7.8,1503,1.2678,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt2321405&plot=short&apikey=f87d98bd,0.734157,1,2016,9,3,0,8.0,5.873256,-2.126744,7.315883504509785,0.8188101985556024,3,1,0,0,1,0,1,0,3.500574705459808,1
419094,tt6096128,Orange: Future,orange -未来-,"Twenty-six-year-old Hiroto Suwa; his wife, Naho; and their old high school classmates—Takako Chino, Azusa Murasaka, and Saku Hagita—visit Mt. Koubou to view the cherry blossoms together. While watching the setting sun, they reminisce about Kakeru Naruse, their friend who died 10 years ago. Mourning for him, they decide to visit Kakeru's old home, where they learn the secret of his death from his grandmother.",2016-11-18,Released,"Animation, Drama, Romance, Science Fiction","depression, high school, suicide, letter, time travel, romance, tragedy, school, based on manga, school life",Hiroshi Hamasaki,"Makoto Furukawa, Kana Hanazawa, Seiichiro Yamashita, Natsumi Takamori, Rika Kinugawa",0,0,63,7.5,98,1.246,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6096128&plot=short&apikey=f87d98bd,0.0,1,2016,11,4,1,0.0,0.0,0.0,4.59511985013459,0.8091508563162514,4,1,0,0,1,0,0,0,2.685640605967626,0
411802,tt5896146,Batman Unlimited: Mechs vs. Mutants,Batman Unlimited: Mechs vs. Mutants,"Mr. Freeze turns Killer Croc and Bane into super-sized monsters, and they bash their way through downtown Gotham until the Caped Crusader and his team of heroes join the fight in their giant robot mechs.",2016-07-24,Released,"Action, Animation, Science Fiction","superhero, cartoon",Curt Geda,"Roger Craig Smith, Oded Fehr, Lucien Dodge, Dana Snyder, Chris Diamantopoulos",0,0,72,6.476,103,1.2137,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5896146&plot=short&apikey=f87d98bd,0.0,1,2016,7,3,1,0.0,0.0,0.0,4.6443908991413725,0.7946653237502936,3,1,0,0,0,0,0,1,2.4348584334337495,0
411736,tt5973626,Batman: Return of the Caped Crusaders,Batman: Return of the Caped Crusaders,"Adam West and Burt Ward returns to their iconic roles of Batman and Robin. The film sees the superheroes going up against classic villains like The Joker, The Riddler, The Penguin and Catwoman, both in Gotham City… and in space.",2016-10-08,Released,"Action, Adventure, Animation, Family, Science Fiction","superhero, comic book, super power",Rick Morales,"Adam West, Burt Ward, Julie Newmar, Jeff Bergman, Sirena Irwin",3500000,0,78,6.493,289,1.2115,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5973626&plot=short&apikey=f87d98bd,0.0,1,2016,10,4,0,3.5,0.0,-3.5,5.66988092298052,0.7936710183262444,5,1,1,1,0,0,0,1,2.5927827911960146,0
382581,tt5475710,Monster High: Great Scarrier Reef,Monster High: Great Scarrier Reef,"Join your favourite ghoulfriends in an all-new aquatic adventure! When the ghouls get pulled into the school pool, they're transported to the gore-geous underwater world of the Great Scarrier Reef. Lagoon realizes she's come home and, in a fintastic mission of the heart, decides to come to terms with her own freaky flaws. Of course she'll need help from the most creeperific firends ever as she confronts a frenemy from her past, competes in a scaretastic dance extravaganze, and fights a terrible beast from the deep!",2016-02-12,Released,"Animation, Family",,William Lau,"Larissa Gallagher, Kate Higgins, Debi Derryberry, Salli Saffioti, America Young",0,0,69,7.8,121,1.2068,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5475710&plot=short&apikey=f87d98bd,0.0,1,2016,2,1,0,0.0,0.0,0.0,4.804021044733257,0.7915435024161387,2,1,0,1,0,0,0,0,2.7893346820724094,1
322487,tt3228088,Spark: A Space Tail,Spark: A Space Tail,"Spark, a teenage monkey and his friends, Chunk and Vix, are on a mission to regain Planet Bana - a kingdom overtaken by the evil overlord Zhong.",2016-04-22,Released,"Adventure, Animation, Comedy, Family, Science Fiction","black hole, anthropomorphism, space, planet, monkey, animals, space monster",Aaron Woodley,"Jessica Biel, Hilary Swank, Susan Sarandon, Jace Norman, Patrick Stewart",0,116873,97,4.9,62,1.1606,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3228088&plot=short&apikey=f87d98bd,0.0,1,2016,4,2,0,0.0,0.116873,0.116873,4.143134726391533,0.7703859609007475,5,1,1,1,0,0,1,0,1.962028103093842,0
409122,tt4196868,Scooby-Doo! and WWE: Curse of the Speed Demon,Scooby-Doo! and WWE: Curse of the Speed Demon,"When Scooby and Mystery Inc. visit an off-road racing competition, it's not long before strange events start to occur. A mysterious phantom racer, known only as Inferno, is causing chaos and is determined to sabotage the race. It's up to Scooby-Doo, Shaggy and their new driving partner, The Undertaker, to save the race and solve the mystery.",2016-07-23,Released,"Animation, Comedy, Family, Mystery","friends, pro wrestlers",Tim Divar,"Saraya Bevis, Mike Mizanin, Kate Micucci, Grey DeLisle, Frank Welker",0,0,80,7.552,201,1.1555,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4196868&plot=short&apikey=f87d98bd,0.0,1,2016,7,3,1,0.0,0.0,0.0,5.308267697401205,0.7680227152050523,4,1,0,1,0,0,1,0,2.7994435618909383,1
403064,tt5321682,She and Her Cat: Everything Flows,彼女と彼女の猫 -Everything Flows- 完全版,"This simple, charming series follows a young woman as she job hunts and experiences various changes in her life, all while her cat Daru remains the supportive constant.",2016-05-21,Released,"Animation, Drama","cat, love of animals, coming of age, grief, animal lover, anime, cat owner, domestic cat, animal story",Kazuya Sakamoto,"Kana Hanazawa, Shintaro Asanuma, Sayuri Yahagi, Akiko Hiramatsu, Hiromichi Tezuka",0,0,28,6.826,66,1.1368,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5321682&plot=short&apikey=f87d98bd,0.0,1,2016,5,2,0,0.0,0.0,0.0,4.204692619390966,0.759309382813614,2,1,0,0,1,0,0,0,2.451100300330687,0
406785,tt5807512,Inner Workings,Inner Workings,"This is the story of the internal struggle between a man's Brain—a pragmatic protector who calculates his every move, and his Heart—a free-spirited adventurer who wants to let loose.",2016-11-23,Released,"Animation, Comedy, Family","office, human body, loneliness, conformity, peer pressure, repetition, repression, short film, social conditioning",Leo Matsuda,"Tucker Gilmore, Raymond S. Persi",0,0,7,7.828,306,1.0865,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5807512&plot=short&apikey=f87d98bd,0.0,1,2016,11,4,1,0.0,0.0,0.0,5.726847747587197,0.7354880210494702,3,1,0,1,0,0,1,0,2.9263503652955003,1
411221,tt5770430,Ozzy,Ozzy,"Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.",2016-10-14,Released,"Animation, Family","dog, beagle","Alberto Rodríguez, Nacho La Casa","Guillermo Romero, Dani Rovira, José Mota, Carlos Areces, Michelle Jenner",10000000,0,90,6.0,177,1.0617,es,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5770430&plot=short&apikey=f87d98bd,0.0,1,2016,10,4,0,10.0,0.0,-10.0,5.181783550292085,0.7235308851943855,2,1,0,1,0,0,0,0,2.3857971653229706,0
401650,tt5836262,DC Super Hero Girls: Hero of the Year,DC Super Hero Girls: Hero of the Year,"Wonder Woman, Supergirl, Batgirl, Harley Quinn, Bumblebee, Poison Ivy and Katana band together to navigate the twists and turns of high school in DC Super Hero Girls: Hero of the Year.",2016-08-09,Released,"Action, Animation, Family",superhero,Cecilia Aranovich,"Yvette Nicole Brown, Dean Cain, Greg Cipes, Jessica DiCicco, John DiMaggio",0,0,72,5.858,60,1.0597,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5836262&plot=short&apikey=f87d98bd,0.0,1,2016,8,3,0,0.0,0.0,0.0,4.110873864173311,0.7225603411282949,3,1,0,1,0,0,0,1,2.189515130795241,0
355066,tt4695548,Bad Cat,Kötü Kedi Şerafettin,A foul-mouthed cat and its gang cross paths with humans.,2016-02-05,Released,"Action, Animation, Comedy",talking cat,"Ayşe Ünal, Mehmet Kurtuluş","Uğur Yücel, Demet Evgar, Okan Yalabık, Güven Kıraç, Gökçe Özyol",0,1656516,86,6.863,205,1.0593,tr,TR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4695548&plot=short&apikey=f87d98bd,0.0,1,2016,2,1,0,0.0,1.656516,1.656516,5.327876168789581,0.7223661192291653,3,1,0,0,0,0,1,1,2.623286343202812,0
396330,tt5612702,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,"The caped crusader reluctantly agrees to let Batgirl and Nightwing take him on a long overdue vacation from crime-fighting, while Superman and the Justice League watch over Gotham City.",2016-06-21,Released,"Action, Adventure, Animation, Comedy, Family","super power, lego","Melchior Zwyer, Matt Peters","Troy Baker, Eric Bauza, Greg Cipes, John DiMaggio, Will Friedle",0,0,78,6.68,153,1.0317,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5612702&plot=short&apikey=f87d98bd,0.0,1,2016,6,2,1,0.0,0.0,0.0,5.0369526024136295,0.7088728810214278,5,1,1,1,0,0,1,1,2.5318738225152586,0
